group,n,diff
6,27,-0.06655001640319802
6,4,-0.06621694564819293
6,5,-0.06552577018737793
6,3,-0.0642807483673089
6,9,-0.06370043754577592
6,8,-0.0632320642471309
6,4,-0.06267654895782404
6,4,-0.06258976459503107
6,4,-0.06258976459503107
6,10,-0.06165122985839799
6,13,-0.06157338619232111
6,3,-0.06148791313171297
6,7,-0.06037008762359598
6,7,-0.06037008762359598
6,10,-0.05977392196655208
6,6,-0.05972075462341309
6,7,-0.05925881862640293
6,14,-0.0591815710067749
6,14,-0.0577999353408809
6,12,-0.05623853206634498
6,11,-0.05485570430755593
6,7,-0.0547821521759031
6,10,-0.05465769767761208
6,4,-0.05442953109741211
47,24,-0.980415105819702
47,9,-0.97782564163208
47,18,-0.8944257497787471
47,88,-0.8572019338607779
47,7,-0.8515779972076412
47,6,-0.5973308086395259
47,9,-0.5884265899658201
47,7,-0.5875403881072989
47,32,-0.5714290142059322
47,5,-0.4844737052917481
47,6,-0.466132998466491
47,7,-0.445856809616088
47,8,-0.3114984035491939
47,6,-0.286007285118103
47,9,-0.2220922708511351
47,7,-0.1923888921737671
47,6,-0.1359906196594229
47,9,-0.105085372924804
44,22,-0.9343904256820672
44,5,-0.876283705234527
44,10,-0.7784088850021359
44,15,-0.7394207119941708
44,11,-0.542864739894866
44,5,-0.530010044574737
44,3,-0.517044782638549
44,8,-0.505931198596954
44,6,-0.466742396354675
44,3,-0.458720445632934
44,9,-0.4348312616348261
44,4,-0.4296821355819701
44,4,-0.404433637857437
44,4,-0.4032796919345851
44,8,-0.3976317644119261
44,7,-0.386195570230484
44,6,-0.3859502673149101
44,7,-0.3662780225276941
44,3,-0.355256378650665
44,7,-0.353492856025695
44,9,-0.351161390542984
44,7,-0.2430015504360189
44,7,-0.217624709010124
41,4,-1.033371925354004
41,14,-1.032597541809082
41,4,-0.8731093406677242
41,10,-0.8075649738311761
41,18,-0.4737366437911981
41,3,-0.4531943798065181
41,4,-0.3503866195678711
41,42,-0.3328859806060791
41,26,-0.294702768325805
41,14,-0.2660683393478389
41,3,-0.1583113670349121
41,3,-0.135576963424682
41,8,-0.119220495223999
41,7,-0.07446575164794901
41,6,-0.07368755340576105
41,7,-0.0685701370239249
41,3,-0.06806969642639094
41,16,-0.06796383857727006
41,9,-0.06353902816772394
41,3,-0.05863857269287109
41,4,-0.05700862407684304
41,3,-0.05472767353057795
41,5,-0.05292785167694092
41,3,-0.04943001270294189
41,3,-0.04906797409057595
41,4,-0.03693258762359597
36,56,-1.049075603485107
36,8,-0.863900899887085
36,6,-0.7297033071517941
36,5,-0.6639025211334221
36,4,-0.6622176170349121
36,3,-0.6042773723602289
36,4,-0.6037282943725581
36,7,-0.6021274328231812
36,3,-0.600487947463989
36,13,-0.557360053062439
36,6,-0.5147626399993892
36,3,-0.508066654205322
36,9,-0.4584416151046751
36,8,-0.4538710117340079
36,7,-0.4448261260986319
36,3,-0.427722573280334
36,6,-0.404193639755249
36,3,-0.327660799026489
36,4,-0.3180316686630249
36,6,-0.3071889877319331
36,3,-0.3063839673995969
36,6,-0.2972984313964839
36,3,-0.1898146867752071
36,5,-0.1786434650421141
36,3,-0.173324823379516
36,4,-0.1461797952651971
36,3,-0.1322891712188721
36,3,-0.1310930252075191
36,7,-0.1250652074813841
36,5,-0.120867013931274
36,4,-0.118631362915039
36,3,-0.09286642074584894
36,3,-0.08587586879730202
27,16,-1.208883762359619
27,15,-1.127741336822509
27,13,-1.085298299789428
27,12,-1.039212226867676
27,14,-1.031575202941894
27,9,-1.016371726989746
27,226,-1.011534690856933
27,20,-0.977270126342773
27,17,-0.974700093269348
27,8,-0.9584273099899292
27,3,-0.944960117340088
27,5,-0.938872337341308
27,14,-0.935409665107727
27,14,-0.932027339935302
27,6,-0.9197310209274292
27,5,-0.916585445404052
27,8,-0.9032323360443112
27,12,-0.895487785339355
27,8,-0.8943328857421871
27,4,-0.8850166797637941
27,15,-0.8814876079559322
27,11,-0.8713350296020501
27,13,-0.8658187389373779
27,14,-0.8638858795166011
27,8,-0.8348932266235352
27,10,-0.8302950859069821
27,11,-0.8283646106719971
27,6,-0.8274312019348141
27,11,-0.8211126327514641
27,11,-0.8163901567459102
27,14,-0.812697172164917
27,8,-0.7821258306503291
27,7,-0.7742981910705562
27,8,-0.7723286151885982
27,7,-0.7676253318786621
27,10,-0.752883672714233
27,4,-0.7308437824249261
27,8,-0.7139101028442381
27,9,-0.7069737911224361
27,6,-0.6927127838134761
27,6,-0.6745702028274532
27,7,-0.6728060245513912
27,22,-0.6708821058273311
27,10,-0.6662594079971309
27,4,-0.6201435327529901
27,3,-0.6053292751312251
27,6,-0.5956504344940181
27,5,-0.5623799562454219
27,6,-0.5496196746826172
27,6,-0.5496196746826172
27,3,-0.547667741775512
27,6,-0.5389614105224609
27,4,-0.5065431594848631
27,4,-0.4615669250488281
27,4,-0.4615669250488281
27,4,-0.4504637718200679
27,4,-0.4504637718200679
27,7,-0.3283071517944331
27,4,-0.2184107303619381
52,7,-1.089304447174072
52,8,-1.08754301071167
52,5,-1.05970811843872
52,9,-0.9074221849441519
52,8,-0.8495640754699699
52,4,-0.8245768547058101
52,3,-0.8222904205322261
52,5,-0.7250661849975581
49,79,-1.318364143371582
49,12,-1.120165824890136
49,29,-0.8524677753448482
49,4,-0.7519960403442381
49,9,-0.718260169029235
49,7,-0.6568598747253409
49,19,-0.6265368461608879
49,3,-0.5965607166290281
49,6,-0.5965111255645752
49,8,-0.400174498558044
49,15,-0.3538751602172852
49,7,-0.246705055236816
49,4,-0.2401497364044189
49,4,-0.2124528884887691
49,4,-0.1719948053359981
49,4,-0.167447328567504
25,8,-1.739222526550293
25,5,-1.736371517181396
25,9,-1.736129522323608
25,9,-1.734149217605591
25,7,-1.730642318725586
25,6,-1.728423118591308
25,13,-1.006539344787597
25,17,-0.994610667228698
25,11,-0.9558160305023192
25,21,-0.933219909667968
25,17,-0.9193934202194208
25,7,-0.4405603408813471
25,5,-0.3447084426879881
25,11,-0.323408126831054
25,10,-0.2801164388656609
25,13,-0.2554311752319331
25,13,-0.2114998102188111
25,16,-0.1683317422866821
25,3,-0.168228387832641
25,13,-0.1617379188537591
25,4,-0.159879207611084
25,6,-0.151789426803588
25,6,-0.1352387666702271
25,12,-0.1346144676208489
25,8,-0.13081955909729
25,4,-0.1284503936767569
25,4,-0.1146385669708249
25,4,-0.1074126958847039
25,7,-0.1017814874649039
25,5,-0.09808564186096193
25,3,-0.09711086750030497
25,8,-0.095542192459106
25,4,-0.09527635574340798
25,5,-0.09139668941497804
25,3,-0.08440709114074707
25,7,-0.08314621448516801
25,3,-0.07968997955322199
25,3,-0.07968997955322199
25,3,-0.07949256896972612
25,4,-0.07866740226745605
25,6,-0.0760111808776851
25,5,-0.07386445999145508
25,3,-0.0727763175964351
25,3,-0.0727154016494751
25,3,-0.0727154016494751
25,6,-0.0712887048721309
25,3,-0.06978154182433992
25,5,-0.06793701648712093
25,3,-0.063948273658752
25,3,-0.05610311031341508
25,10,-0.05571615695953303
25,8,-0.05543947219848611
25,3,-0.05533826351165705
25,3,-0.05526196956634498
25,4,-0.04911458492279008
25,4,-0.03615152835845903
25,4,-0.03615152835845903
25,7,-0.03454411029815607
25,7,-0.03351211547851497
20,24,-1.638677597045898
20,38,-1.339291572570801
20,15,-1.106348514556884
20,17,-1.017541885375976
20,17,-1.00899600982666
20,26,-0.980931282043457
20,17,-0.8755631446838381
20,9,-0.8120994567871089
20,15,-0.7561990022659302
20,6,-0.7546348571777339
20,22,-0.677437305450439
20,15,-0.6557750701904289
20,19,-0.6363427639007561
20,8,-0.6143298149108879
20,7,-0.6086876392364502
20,13,-0.5984096527099609
20,15,-0.5769538879394531
20,14,-0.5720124244689941
20,9,-0.5617485046386711
20,8,-0.5338068008422852
20,9,-0.5306298732757561
20,7,-0.493321418762207
20,7,-0.4764281511306761
20,4,-0.474185466766357
20,8,-0.47292947769165
20,7,-0.4603574275970459
20,13,-0.416687965393066
20,7,-0.414655685424804
20,5,-0.3984769582748411
20,12,-0.3858085870742789
20,7,-0.3609943389892569
20,18,-0.3537904024124141
20,6,-0.350556254386901
20,4,-0.333086371421814
20,19,-0.3312429189682
20,14,-0.3160243034362791
20,5,-0.3078110218048091
20,7,-0.3020035028457642
20,30,-0.3019628524780269
20,15,-0.291417002677917
20,14,-0.2727116346359251
20,12,-0.2546041011810301
20,12,-0.2542695999145499
20,10,-0.2470946311950679
20,8,-0.241689801216125
20,7,-0.2260353565216061
20,7,-0.2232235670089719
20,10,-0.2141066789627071
20,16,-0.2036001682281489
20,14,-0.194978475570678
20,9,-0.1897771358489991
20,4,-0.1830074787139891
20,7,-0.1795830726623531
20,9,-0.1598795652389519
20,7,-0.1546416282653799
20,22,-0.1508089303970331
20,3,-0.1471327543258661
20,15,-0.1446574926376341
20,5,-0.1389210224151611
20,5,-0.1076115369796751
20,9,-0.102022051811218
20,4,-0.08336126804351808
20,5,-0.0796927213668821
20,7,-0.07913529872894197
20,10,-0.07780718803405695
20,8,-0.07298529148101808
20,4,-0.06987965106964111
20,6,-0.06422388553619296
20,4,-0.05629265308380105
22,25,-1.48412537574768
22,20,-1.086770057678222
22,20,-0.8119204044342041
22,9,-0.7962381839752191
22,11,-0.7856526374816891
22,11,-0.7104220390319821
22,11,-0.6599167585372919
22,14,-0.6414241790771479
22,19,-0.6261295080184932
22,16,-0.5998709201812739
22,18,-0.584919214248657
22,8,-0.5472133159637451
22,3,-0.4989091157913199
22,3,-0.4989091157913199
22,3,-0.4989091157913199
22,3,-0.4989091157913199
22,3,-0.4696317911148071
22,3,-0.4696317911148071
22,16,-0.4578461647033691
22,7,-0.4572470188140869
22,8,-0.447572469711303
22,15,-0.4442822933197021
22,14,-0.4400820732116699
22,18,-0.404863476753234
22,17,-0.389452338218689
22,19,-0.3781129121780391
22,14,-0.3743689060211182
22,14,-0.3743689060211182
22,16,-0.361204504966735
22,20,-0.351398229598999
22,17,-0.3365310430526729
22,7,-0.335793018341064
22,14,-0.331798791885376
22,15,-0.331337571144104
22,18,-0.3222124576568599
22,14,-0.252519369125366
22,14,-0.252519369125366
22,16,-0.2519255876541129
22,17,-0.238664746284484
22,14,-0.235115528106689
22,3,-0.2308892011642449
22,3,-0.2308892011642449
22,18,-0.2286179065704341
22,14,-0.227210044860839
22,3,-0.2238525152206421
22,3,-0.2238525152206421
22,14,-0.2203438282012939
22,14,-0.2203438282012939
22,14,-0.2203438282012939
22,14,-0.2203438282012939
22,14,-0.2203438282012939
22,3,-0.2179017066955561
22,3,-0.2179017066955561
22,3,-0.2179017066955561
22,3,-0.2179017066955561
22,16,-0.20488953590393
22,3,-0.1681233644485469
22,3,-0.1681233644485469
22,15,-0.1655148267745969
22,3,-0.1641445159912109
22,3,-0.1641445159912109
22,3,-0.1491712331771851
22,3,-0.1336443424224849
22,3,-0.1336443424224849
22,18,-0.100382804870605
42,4,-1.341264724731445
42,11,-1.033946990966797
42,19,-1.013511180877685
42,12,-0.9798054695129392
42,5,-0.9771273136138912
42,5,-0.941633939743042
42,8,-0.9148093461990352
42,25,-0.9092133045196532
42,13,-0.906689882278442
42,5,-0.904901385307312
42,13,-0.9046940803527832
42,3,-0.8672587871551509
42,26,-0.8470791578292842
42,5,-0.8191072940826412
42,7,-0.7884137630462642
42,4,-0.773941159248352
42,3,-0.7637017965316769
42,6,-0.7636680603027339
42,8,-0.672590970993042
42,6,-0.6575052738189691
42,6,-0.6542383432388301
42,5,-0.6416914463043211
42,13,-0.6202201843261711
42,4,-0.6062343120574951
42,7,-0.5531005859375
42,7,-0.297562837600708
53,11,-1.987736105918884
53,5,-1.646964073181152
53,5,-1.190843701362609
35,22,-1.112991333007812
35,8,-0.989593505859375
35,5,-0.9506075382232662
35,4,-0.9263898134231559
35,10,-0.8508224487304681
35,3,-0.8191323280334469
35,7,-0.7794861793518062
35,4,-0.7698495388031001
35,10,-0.7608667612075801
35,5,-0.729558944702148
35,8,-0.726288795471191
35,6,-0.6932262182235709
35,3,-0.6651833057403559
35,7,-0.6183648109436031
35,17,-0.551060676574707
35,9,-0.489370346069336
35,9,-0.4491642713546751
35,7,-0.4027301073074341
35,7,-0.4027301073074341
35,8,-0.3503875732421871
35,10,-0.339648365974426
35,6,-0.297142386436462
35,6,-0.2697381973266602
35,7,-0.2539575099945059
35,4,-0.2484867572784419
35,6,-0.23099660873413
35,8,-0.221508622169494
35,9,-0.2149713039398189
35,8,-0.19486379623413
35,6,-0.1795523166656489
35,6,-0.169884085655212
35,6,-0.164384603500366
35,8,-0.1636034250259399
35,8,-0.1438341140747071
35,7,-0.1275738477706909
34,6,-1.085064888000488
34,7,-0.898685097694397
34,8,-0.8626842498779291
34,3,-0.7786499261856079
34,8,-0.6886227130889889
34,18,-0.6139614582061761
34,7,-0.5953911542892452
34,5,-0.5887024402618399
34,12,-0.5313892364501951
34,5,-0.5137935876846309
34,10,-0.487594366073608
34,5,-0.452692985534668
34,7,-0.427913069725036
34,10,-0.405669450759887
34,3,-0.3915185928344721
34,4,-0.380199670791626
34,6,-0.3723231554031369
34,3,-0.32198166847229
34,5,-0.318493604660034
34,6,-0.2960681915283201
34,4,-0.2838683128356929
34,6,-0.2769385576248169
34,9,-0.271801233291626
34,6,-0.264010906219482
34,5,-0.2298742532730101
34,3,-0.228250980377197
34,4,-0.224468231201171
34,6,-0.2172224521636961
34,3,-0.2148784399032591
34,5,-0.21050488948822
34,5,-0.2013950347900391
34,3,-0.1804788112640381
34,5,-0.1750566959381099
34,7,-0.1552964448928831
34,6,-0.1239284276962281
15,10,-1.312005519866943
15,24,-1.294053077697754
15,22,-1.273260116577148
15,11,-1.227445363998413
15,9,-1.17457914352417
15,16,-1.158431529998779
15,34,-1.119557857513427
15,8,-0.955159068107605
15,7,-0.9394114017486572
15,13,-0.9322590827941892
15,19,-0.9271161556243892
15,5,-0.873823881149292
15,10,-0.7553889751434322
15,7,-0.746829628944397
15,11,-0.7036830186843872
15,14,-0.696141242980957
15,11,-0.678746104240417
15,4,-0.5866904258728021
15,11,-0.5790694952011101
15,16,-0.5594688653945921
15,6,-0.5591967105865471
15,5,-0.5516512393951412
15,16,-0.5384691953659051
15,15,-0.5248500108718872
15,10,-0.4859825372695921
15,9,-0.464930295944213
15,10,-0.4249286651611319
15,8,-0.35381007194519
15,7,-0.3436005115509031
15,14,-0.295668721199035
15,5,-0.2458758354187009
15,10,-0.212157130241394
15,8,-0.1915739774703979
15,14,-0.1775171756744381
15,11,-0.169517397880554
15,12,-0.166240811347961
15,6,-0.120171189308166
15,8,-0.108340740203857
15,7,-0.1070339679718011
15,5,-0.106236457824707
15,9,-0.1033754348754881
15,3,-0.1013472080230711
15,3,-0.09648048877715998
15,6,-0.09253537654876708
15,3,-0.0902290344238279
15,4,-0.08316504955291704
15,7,-0.08195745944976808
15,4,-0.07713866233825595
15,7,-0.0754612684249869
15,3,-0.0718214511871329
15,3,-0.0713808536529541
15,3,-0.0699604749679561
15,3,-0.06796848773956299
15,4,-0.06569051742553711
15,7,-0.06527924537658691
15,10,-0.06275308132171609
15,6,-0.06199979782104492
15,6,-0.06045889854431107
15,3,-0.05772554874420099
15,6,-0.05701553821563698
15,4,-0.05443990230560303
15,3,-0.05404651165008501
15,3,-0.05016064643859797
15,3,-0.05016064643859797
15,3,-0.04839837551116899
15,6,-0.04756176471710205
15,5,-0.04722237586975098
15,3,-0.046949982643127
15,4,-0.04690086841583208
15,6,-0.04654121398925692
15,6,-0.04482305049896197
15,3,-0.04430127143859797
15,3,-0.044242262840271
15,6,-0.04373860359191895
15,4,-0.04283952713012695
15,7,-0.04160594940185503
15,5,-0.03966903686523393
15,6,-0.03927767276763894
15,3,-0.03757166862487793
15,6,-0.03584432601928711
15,8,-0.03526031970977694
15,5,-0.0313833951950071
15,4,-0.03085398674011208
50,19,-1.166183471679687
50,10,-1.071825504302978
50,11,-1.055784225463867
50,16,-1.049966335296631
50,4,-0.9420063495635982
50,9,-0.8948812484741211
50,3,-0.8810243606567381
50,7,-0.8088538646697989
50,6,-0.800318717956543
50,6,-0.7857303619384761
50,7,-0.7699557542800901
50,5,-0.743133544921875
